Artist.Followers,Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Tempo,Duration_ms,Valence,explicit,mode,instrumentalness,time_signature,Key
1275345,0.646,0.795,-3.293,0.0976,0.0319,0.267,89.99,210960,0.796,FALSE,1,0,4,9
6080597,0.823,0.537,-2.639,0.209,0.176,0.123,175.946,231595,0.615,TRUE,1,0.00000398,4,8
384097,0.733,0.736,-5.123,0.111,0.028,0.131,147.897,166216,0.669,FALSE,0,0,4,7
3126961,0.783,0.524,-6.455,0.0554,0.241,0.271,117.496,164896,0.839,TRUE,0,0,4,5
12369079,0.548,0.532,-7.596,0.0323,0.186,0.217,85.03,272394,0.405,FALSE,1,0.000263,4,5
6777818,0.386,0.762,-6.341,0.564,0.122,0.527,170.691,138312,0.433,TRUE,1,0,4,9
6777818,0.62,0.586,-6.612,0.212,0.155,0.535,137.131,130980,0.487,TRUE,1,0,4,1
6777818,0.371,0.75,-5.382,0.402,0.601,0.482,173.456,155293,0.729,TRUE,0,0,4,7
6777818,0.703,0.845,-4.851,0.337,0.169,0.122,97.672,146482,0.745,TRUE,0,0,4,10
6777818,0.468,0.652,-4.912,0.0722,0.333,0.55,140.223,588139,0.39,TRUE,1,0.000318,4,0
6777818,0.467,0.635,-6.115,0.154,0.314,0.844,127.596,88625,0.51,TRUE,1,0.00000416,3,7
6777818,0.685,0.855,-6.724,0.438,0.329,0.301,157.181,223719,0.46,TRUE,0,0.000089,4,1
6777818,0.665,0.469,-7.778,0.13,0.565,0.219,115.852,229565,0.142,TRUE,0,0.000317,4,10
6777818,0.454,0.866,-5.348,0.391,0.121,0.167,92.463,175123,0.518,TRUE,1,0.0067,4,2
8640063,0.912,0.655,-6.029,0.162,0.315,0.0894,91.942,138293,0.793,TRUE,0,0.0000339,4,8
6777818,0.555,0.712,-7.446,0.323,0.0451,0.182,78.958,515865,0.555,TRUE,1,0.00000514,4,1
6777818,0.766,0.814,-3.367,0.0733,0.044,0.195,108.07,203588,0.481,TRUE,1,0.0000108,4,2
8640063,0.733,0.862,-5.736,0.197,0.374,0.131,111.076,223560,0.536,TRUE,1,0.00247,4,7
11690201,0.927,0.538,-3.917,0.116,0.0312,0.0945,125.983,278191,0.221,TRUE,1,0,4,1
8640063,0.619,0.707,-5.791,0.0499,0.0366,0.13,168.995,212947,0.558,TRUE,1,0.0000754,4,1
8640063,0.678,0.531,-5.029,0.0374,0.126,0.377,99.008,177373,0.176,TRUE,1,0.0000344,4,10
1650683,0.527,0.764,-4.297,0.322,0.016,0.0273,184.339,175924,0.829,FALSE,1,0,4,2
29051363,0.571,0.693,-8.234,0.0545,0.00536,0.173,168.169,232253,0.393,FALSE,0,0,4,6
100604,0.767,0.481,-8.52,0.0803,0.234,0.269,150.076,171375,0.761,TRUE,0,0,4,0
29051363,0.813,0.809,-5.382,0.0846,0.102,0.377,93.005,393280,0.646,FALSE,0,0.00000137,4,3
278679,0.725,0.756,-5.013,0.0572,0.362,0.103,100.07,186133,0.828,FALSE,1,0.000685,4,4
1647262,0.783,0.435,-7.78,0.0588,0.282,0.0833,106.974,210220,0.512,FALSE,1,0,4,7
289437,0.624,0.802,-4.818,0.311,0.0597,0.252,133.888,189933,0.818,TRUE,1,0,4,6
14097410,0.861,0.656,-7.867,0.425,0.104,0.0986,88.967,218210,0.331,TRUE,0,0,4,4
14097410,0.597,0.587,-7.026,0.137,0.0622,0.214,140.021,218802,0.0753,TRUE,0,0,4,7
29539807,0.872,0.391,-9.144,0.242,0.469,0.297,134.021,119133,0.437,TRUE,0,0.00000413,4,0
4840346,0.479,0.645,-7.336,0.302,0.135,0.0825,155.057,168729,0.381,TRUE,0,0,4,5
6603627,0.896,0.586,-6.687,0.0559,0.104,0.79,116.971,196653,0.642,TRUE,0,0,4,10
140812,0.722,0.893,-3.255,0.0475,0.0441,0.0673,119.932,116750,0.439,FALSE,0,0.000937,4,0
2562082,0.641,0.922,-4.457,0.0786,0.0291,0.0862,146.078,258343,0.847,FALSE,1,0,4,2
1250353,0.686,0.538,-8.026,0.0345,0.181,0.113,115.884,190779,0.584,FALSE,1,0.00000313,4,2
3864419,0.731,0.675,-5.134,0.0434,0.00473,0.141,124.939,139461,0.298,TRUE,0,0,4,5
32574754,0.637,0.843,-5.413,0.0432,0.0151,0.0876,109.012,220733,0.434,FALSE,1,0,4,5
17719446,0.598,0.427,-8.764,0.0317,0.0546,0.21,76.469,175721,0.0605,TRUE,0,0.00000583,4,7
27142474,0.73,0.729,-3.434,0.0884,0.167,0.349,113.011,221820,0.467,FALSE,0,0.00000139,4,4
56308172,0.761,0.518,-8.871,0.134,0.244,0.107,133.976,261493,0.522,TRUE,1,0.0000347,4,0
14917926,0.66,0.733,-4.619,0.0359,0.248,0.17,119.933,217000,0.304,FALSE,1,0.00000896,4,0
319192,0.585,0.611,-4.132,0.288,0.39,0.649,97.041,218107,0.962,FALSE,1,0,4,6
19584111,0.556,0.864,-5.87,0.0584,0.00958,0.209,105.143,216880,0.4,FALSE,0,0,4,3
14097410,0.692,0.521,-8.465,0.33,0.301,0.0565,100.45,292987,0.463,TRUE,0,0,4,10
17719446,0.834,0.73,-3.714,0.222,0.00513,0.124,155.008,312820,0.446,TRUE,1,0,4,8
18191658,0.617,0.635,-6.769,0.0317,0.0498,0.164,103.019,247160,0.446,FALSE,0,0.0000144,4,11
152226,0.691,0.695,-5.6,0.0367,0.0592,0.0647,106.064,233386,0.514,TRUE,1,0,4,0
11690201,0.847,0.629,-5.81,0.102,0.0318,0.152,135.976,255532,0.109,TRUE,1,0,4,9
4840346,0.752,0.563,-8.066,0.209,0.146,0.103,145.05,178776,0.551,TRUE,0,0,4,3
4840346,0.506,0.563,-7.664,0.411,0.0326,0.0856,168.146,190509,0.153,TRUE,0,0,4,1
32262679,0.766,0.706,-6.553,0.16,0.223,0.064,142.989,172598,0.766,FALSE,0,0.00028,4,7
11690201,0.917,0.623,-8.231,0.135,0.0985,0.0833,126.063,206272,0.687,TRUE,1,0,4,1
3911473,0.614,0.934,-3.709,0.07,0.0697,0.121,116.001,174760,0.436,FALSE,0,0,4,9
11690201,0.831,0.719,-6.836,0.235,0.514,0.0675,155.038,248652,0.859,TRUE,1,0,4,10
5963840,0.965,0.485,-8.784,0.191,0.0206,0.0655,124.025,222523,0.312,TRUE,1,0.0237,4,2
4840346,0.734,0.712,-6.217,0.201,0.391,0.103,140.369,165405,0.674,TRUE,0,0,4,6
11690201,0.87,0.629,-7.598,0.279,0.173,0.101,134.944,241790,0.512,TRUE,0,0,4,11
1250353,0.889,0.34,-7.773,0.0697,0.218,0.055,94.009,174321,0.716,FALSE,0,0.13,4,11
36142273,0.811,0.637,-4.835,0.0591,0.234,0.118,92.025,130014,0.471,TRUE,0,0.000572,4,10
2753929,0.75,0.668,-4.49,0.061,0.78,0.338,94.998,159147,0.786,FALSE,0,0.00000313,4,0
1250353,0.507,0.828,-6.023,0.0449,0.00711,0.261,178.032,211295,0.489,FALSE,1,0.0000244,4,10
5473565,0.551,0.636,-6.798,0.054,0.0837,0.112,174.065,168276,0.148,FALSE,1,0.00000428,4,2
4840346,0.522,0.466,-8.05,0.458,0.331,0.11,78.43,137692,0.459,TRUE,0,0,4,3
18572085,0.672,0.855,-3.764,0.0397,0.021,0.323,123.056,182200,0.646,FALSE,1,0,4,9
7805880,0.596,0.65,-5.167,0.337,0.138,0.14,133.997,257428,0.188,TRUE,1,0,4,9
5178156,0.591,0.831,-6.612,0.0355,0.235,0.0571,93.007,187307,0.678,FALSE,1,0.00142,4,4
7805880,0.596,0.65,-5.167,0.337,0.138,0.14,133.997,257428,0.188,TRUE,1,0,4,9
4136553,0.584,0.836,-4.925,0.079,0.0558,0.0663,104.973,202204,0.484,FALSE,1,0,4,0
14097410,0.725,0.713,-6.173,0.187,0.127,0.617,65.988,148421,0.207,TRUE,0,0,4,4
4016497,0.807,0.659,-6.92,0.332,0.0224,0.309,82.465,168727,0.438,TRUE,1,0,4,11
61930,0.887,0.485,-9.358,0.2,0.0392,0.141,125.987,215693,0.328,TRUE,0,0,4,11
7904381,0.736,0.632,-4.939,0.0648,0.18,0.349,92.03,216107,0.503,FALSE,0,0,4,11
16112621,0.448,0.838,-5.257,0.0557,0.21,0.131,139.863,208907,0.254,FALSE,0,0.000131,4,4
3377762,0.363,0.678,-4.939,0.0995,0.0299,0.324,162.124,300413,0.321,FALSE,0,0,4,2
1250353,0.863,0.666,-4.158,0.152,0.212,0.103,163.908,178947,0.838,TRUE,0,0.000493,4,1
1246335,0.964,0.398,-8.981,0.0795,0.00151,0.101,105.012,178405,0.563,TRUE,0,0.0000395,4,11
46785561,0.924,0.73,-6.125,0.274,0.0525,0.113,99.01,236666,0.848,TRUE,0,0,4,11
10334543,0.81,0.789,-4.032,0.0498,0.0254,0.104,129.988,150462,0.432,FALSE,1,0.00000185,4,6
19085118,0.671,0.529,-7.226,0.307,0.0769,0.0856,161.989,165820,0.203,TRUE,1,0.000335,4,0
19085118,0.663,0.545,-3.93,0.036,0.123,0.106,78.452,196147,0.344,TRUE,0,0,4,2
37106176,0.645,0.862,-4.757,0.0965,0.0923,0.192,119.991,229773,0.798,FALSE,0,0,4,11
74814,0.747,0.725,-2.564,0.363,0.551,0.0626,129.96,125558,0.904,FALSE,0,0,4,2
46785561,0.808,0.745,-5.26,0.342,0.145,0.292,165.995,210800,0.829,TRUE,0,0,4,10
3816446,0.774,0.554,-7.909,0.0383,0.207,0.132,99.034,162547,0.349,TRUE,1,0,4,0
2263960,0.864,0.495,-7.036,0.037,0.591,0.0992,129.062,244973,0.72,FALSE,1,0.000133,4,0
48504126,0.673,0.704,-8.056,0.36,0.196,0.0898,86.919,212093,0.372,FALSE,1,0,4,6
448447,0.852,0.62,-5.79,0.227,0.359,0.101,92.464,155676,0.744,FALSE,0,0,4,6
14097410,0.77,0.574,-5.525,0.106,0.0617,0.104,98.962,133022,0.104,TRUE,1,0,3,1
37106176,0.429,0.387,-7.486,0.0753,0.000178,0.142,109.893,162147,0.41,FALSE,1,0.802,4,1
37106176,0.499,0.709,-6.404,0.134,0.296,0.331,164.032,214621,0.314,FALSE,1,0,4,10
75496,0.447,0.337,-8.665,0.0631,0.773,0.298,135.379,176816,0.603,FALSE,0,0,4,2
20823062,0.588,0.856,-5.242,0.0316,0.000818,0.238,96.966,175044,0.635,FALSE,0,0.0739,4,9
20823062,0.687,0.89,-5.99,0.0344,0.00396,0.0436,113.06,172232,0.854,FALSE,1,0.000939,4,8
14097410,0.713,0.793,-5.277,0.397,0.271,0.727,71.724,196946,0.203,TRUE,1,0,4,2
22161310,0.573,0.867,-2.876,0.168,0.0853,0.38,74.861,339506,0.231,TRUE,0,0,4,5
121225,0.571,0.955,-3.795,0.105,0.00254,0.274,98.01,177790,0.437,FALSE,1,0.00000155,4,7
107553,0.527,0.737,-5.34,0.0642,0.05,0.105,116.431,172675,0.499,FALSE,1,0.0000785,4,4
2379448,0.847,0.814,-4.668,0.152,0.0825,0.0948,140.057,172359,0.711,FALSE,0,0.000507,4,11
14097410,0.583,0.625,-8.011,0.277,0.506,0.196,89.812,266291,0.516,TRUE,1,0,4,1
56308172,0.781,0.594,-6.959,0.0485,0.0136,0.162,129.895,178154,0.0628,TRUE,0,0,4,0
1725025,0.597,0.571,-6.205,0.293,0.492,0.093,106.196,218448,0.165,TRUE,0,0,3,1
618444,0.637,0.929,-3.593,0.0491,0.00167,0.344,80.974,147351,0.902,FALSE,1,0.0000262,4,4
32257,0.534,0.365,-9.187,0.033,0.81,0.158,123.466,183707,0.237,FALSE,0,0.00000252,4,9
3553442,0.808,0.639,-7.266,0.279,0.0802,0.15,118,144349,0.395,TRUE,0,0,4,1
727731,0.636,0.749,-4.197,0.0631,0.195,0.107,117.904,174936,0.653,TRUE,1,0,4,1
169137,0.798,0.621,-6.916,0.0391,0.0141,0.0926,123.038,166000,0.443,FALSE,0,0.000148,4,2
20823062,0.7,0.664,-8.211,0.0394,0.306,0.249,142.009,223066,0.585,FALSE,1,0.0000189,4,7
14097410,0.699,0.759,-5.302,0.311,0.0814,0.312,83.092,177337,0.404,TRUE,1,0,4,1
14097410,0.711,0.647,-5.667,0.0822,0.334,0.312,125.092,163302,0.227,TRUE,0,0,4,2
14097410,0.769,0.74,-6.579,0.378,0.197,0.171,94.104,112579,0.692,TRUE,0,0,4,11
14097410,0.618,0.632,-6.973,0.346,0.0526,0.353,81.446,306257,0.319,TRUE,1,0,4,11
14097410,0.563,0.703,-5.756,0.0702,0.126,0.213,94.983,238972,0.294,TRUE,1,0,4,2
14097410,0.597,0.587,-7.026,0.137,0.0622,0.214,140.021,218802,0.0753,TRUE,0,0,4,7
2230022,0.655,0.469,-6.257,0.0292,0.173,0.0956,92.56,161385,0.467,TRUE,1,0,4,0
3126961,0.83,0.748,-5.362,0.162,0.354,0.0992,133.028,177443,0.523,TRUE,1,0,4,1
2123734,0.739,0.788,-5.198,0.0731,0.0513,0.282,175.996,324426,0.473,TRUE,1,0,4,1
2918229,0.495,0.856,-5.123,0.0311,0.000219,0.103,158.024,154667,0.609,TRUE,0,0,4,0
16112621,0.567,0.267,-6.502,0.0299,0.839,0.089,110.011,240133,0.0592,FALSE,1,0.00000146,4,4
6150675,0.828,0.83,-3.371,0.047,0.348,0.0613,95.007,195066,0.422,TRUE,1,0.000016,4,2
22718,0.824,0.837,-4.603,0.107,0.573,0.271,100.021,289933,0.58,TRUE,1,0.0000166,4,5
1250353,0.773,0.8,-3.17,0.0987,0.0613,0.0327,89.988,184507,0.842,TRUE,0,0.00403,4,10
48504126,0.631,0.239,-7.071,0.0398,0.864,0.116,79.859,149297,0.0927,TRUE,0,0,4,11
1275345,0.72,0.744,-6.938,0.12,0.237,0.255,78.953,243773,0.619,FALSE,0,0,4,1
280585,0.464,0.473,-10.086,0.129,0.866,0.109,75.801,208687,0.604,FALSE,1,0,4,1
6278835,0.757,0.721,-2.906,0.0691,0.00196,0.647,124.036,165366,0.364,TRUE,0,0,4,4
323203,0.883,0.674,-8.043,0.357,0.21,0.0678,141.02,278085,0.73,TRUE,0,0,4,11
1250353,0.704,0.225,-14.454,0.0994,0.901,0.106,120.006,245426,0.243,FALSE,0,0.657,4,6
1605329,0.664,0.655,-7.327,0.0461,0.059,0.17,129.987,217609,0.13,TRUE,0,0.000024,4,10
3126961,0.553,0.819,-3.083,0.257,0.368,0.0915,87.913,192348,0.761,FALSE,1,0.0000136,4,2
5473565,0.81,0.511,-6.924,0.164,0.12,0.0832,151.947,154998,0.837,TRUE,0,0,4,5
942628,0.813,0.415,-5.926,0.0349,0.777,0.131,91.921,170345,0.667,FALSE,1,0,4,0
10488292,0.676,0.609,-5.831,0.481,0.0706,0.152,142.037,237735,0.508,TRUE,0,0,4,2
1223734,0.863,0.739,-5.879,0.153,0.0289,0.0931,129.964,174021,0.547,TRUE,0,0.0256,4,9
19085118,0.65,0.613,-6.13,0.128,0.00336,0.267,149.972,194621,0.0804,TRUE,0,0,4,9
14826679,0.728,0.689,-5.718,0.0725,0.293,0.109,170.089,197647,0.431,FALSE,1,0.0000126,4,7
1260752,0.808,0.796,-3.169,0.0305,0.462,0.155,128.048,175047,0.799,FALSE,1,0.000269,4,1
10561047,0.788,0.789,-2.39,0.124,0.397,0.226,167.897,179005,0.867,FALSE,1,0,4,0
19085118,0.625,0.814,-5.181,0.0657,0.0172,0.158,144.991,205485,0.535,TRUE,1,0,4,0
19085118,0.685,0.692,-5.122,0.0457,0.328,0.153,159.966,240051,0.578,TRUE,1,0,5,2
15013645,0.686,0.789,-4.103,0.126,0.322,0.4,157.932,157355,0.822,FALSE,1,0,4,1
85617,0.748,0.734,-6.499,0.124,0.524,0.0975,97.753,80081,0.368,TRUE,1,0.0000115,4,0
279741,0.89,0.701,-5.712,0.342,0.00306,0.0895,80.462,225020,0.505,TRUE,0,0.00000306,4,0
3864419,0.517,0.848,-4.054,0.0521,0.00581,0.214,95.906,188779,0.429,FALSE,1,0,4,10
6278835,0.8,0.56,-4.818,0.261,0.057,0.134,163.071,200221,0.45,TRUE,0,0,4,5
6278835,0.877,0.444,-7.547,0.172,0.24,0.169,129.06,165527,0.658,TRUE,1,0,4,8
10740222,0.732,0.604,-7.472,0.0443,0.0112,0.219,139.982,195429,0.732,FALSE,1,0,4,0
1094731,0.311,0.607,-6.578,0.11,0.0174,0.131,188.7,168086,0.286,FALSE,1,0,4,1
42227614,0.66,0.817,-6.269,0.0521,0.162,0.0667,135.942,277592,0.714,FALSE,0,0,4,11
1250353,0.484,0.103,-14.075,0.0627,0.979,0.0895,124.011,199931,0.194,FALSE,0,0.0000816,3,1
29051363,0.503,0.548,-7.564,0.164,0.0751,0.145,94.036,228920,0.441,FALSE,0,0.000234,4,0
20331923,0.538,0.512,-4.548,0.0262,0.22,0.101,144.978,204632,0.12,TRUE,0,0,4,4
423237,0.759,0.538,-8.256,0.384,0.151,0.126,146.933,184490,0.831,TRUE,0,0,4,8
3553442,0.88,0.575,-6.091,0.163,0.415,0.109,120.031,232048,0.671,TRUE,1,0,4,6
6929075,0.823,0.821,-3.402,0.166,0.31,0.143,99.999,213314,0.791,FALSE,0,0.00000428,4,8
48544923,0.595,0.543,-8.149,0.038,0.127,0.0975,99.928,174406,0.109,FALSE,1,0,4,11
4138951,0.615,0.422,-8.019,0.0504,0.604,0.112,135.859,214094,0.185,TRUE,0,0,5,5
17719446,0.841,0.593,-7.846,0.0379,0.418,0.124,124.917,162803,0.808,TRUE,1,0,4,1
100463,0.399,0.491,-10.778,0.0538,0.0563,0.11,91.066,210463,0.151,FALSE,0,0.00089,4,6
1585593,0.443,0.509,-5.995,0.0536,0.615,0.472,160.984,196380,0.69,FALSE,1,0,4,2
8446147,0.311,0.485,-5.726,0.0365,0.701,0.0726,77.355,208827,0.225,FALSE,0,0,4,6
33893352,0.652,0.383,-7.076,0.0516,0.0676,0.0828,145.765,178994,0.549,FALSE,0,0,4,2
35340069,0.667,0.719,-5.371,0.0346,0.00285,0.0736,100.021,237520,0.717,TRUE,0,0.000081,4,7
29566516,0.74,0.613,-4.88,0.145,0.258,0.123,75.023,166606,0.473,TRUE,1,0.00372,4,8
130801,0.616,0.576,-5.495,0.0532,0.0723,0.375,89.962,182121,0.269,FALSE,0,0,4,11
4270131,0.782,0.559,-7.106,0.0767,0.125,0.385,129.992,188344,0.685,TRUE,0,0,1,6
32603394,0.612,0.28,-8.648,0.0434,0.932,0.088,72.795,213827,0.387,FALSE,1,0,4,0
1250353,0.772,0.758,-3.891,0.0482,0.0433,0.295,115.977,265240,0.654,TRUE,1,0,4,9
20823062,0.734,0.637,-5.677,0.141,0.0462,0.0602,169.977,202333,0.648,FALSE,0,0.0000229,4,4
61930,0.953,0.621,-7.638,0.221,0.017,0.0398,123.016,152333,0.883,TRUE,0,0,4,8
61930,0.851,0.703,-7.351,0.303,0.00949,0.0895,74.017,242600,0.596,TRUE,0,0.0000257,4,4
42227614,0.627,0.792,-4.311,0.031,0.13,0.0845,119.054,235767,0.415,FALSE,1,0.00000397,4,2
9907270,0.758,0.763,-8.754,0.0768,0.23,0.0703,163.946,155210,0.854,FALSE,0,0.0000133,4,1
4271775,0.593,0.932,-2.324,0.0526,0.302,0.133,171.977,147876,0.913,FALSE,1,0,4,8
42227614,0.392,0.574,-9.195,0.17,0.833,0.145,81.112,214707,0.529,FALSE,1,0.00179,4,7
12375514,0.691,0.631,-6.478,0.0368,0.0483,0.104,92.004,161124,0.8,FALSE,1,0.0000113,4,2
1250353,0.641,0.324,-5.851,0.0299,0.698,0.328,110.184,185487,0.273,FALSE,1,0,4,11
29051363,0.754,0.646,-5.795,0.317,0.152,0.108,176.089,242573,0.429,FALSE,1,0.0000185,4,7
42227614,0.632,0.773,-4.856,0.0346,0.0623,0.0885,130.033,231124,0.474,FALSE,1,0,4,6
42227614,0.569,0.741,-4.963,0.0282,0.0122,0.333,100.118,241592,0.43,FALSE,1,0,4,5
2815928,0.761,0.899,-3.09,0.183,0.0135,0.0719,95.027,217587,0.673,TRUE,0,0,4,10
42227614,0.559,0.646,-4.61,0.0272,0.116,0.32,95.466,294419,0.289,FALSE,1,0,4,7
42227614,0.402,0.732,-4.665,0.0484,0.0033,0.108,161.032,243137,0.472,FALSE,1,0,4,5
42227614,0.589,0.496,-7.606,0.0377,0.818,0.101,142.731,220839,0.44,FALSE,1,0,4,2
42227614,0.788,0.571,-6.135,0.0296,0.106,0.0934,115.99,254255,0.797,FALSE,1,0,4,6
42227614,0.423,0.517,-7.377,0.0486,0.369,0.177,185.262,234516,0.366,FALSE,1,0,4,0
42227614,0.598,0.821,-4.433,0.0447,0.0231,0.143,128.03,225328,0.673,FALSE,1,0,4,10
42227614,0.506,0.626,-6.066,0.0287,0.156,0.228,148.035,263377,0.321,FALSE,1,0,4,1
2815928,0.88,0.577,-8.093,0.302,0.0564,0.201,90.991,214440,0.74,TRUE,0,0.00000102,4,10
42227614,0.588,0.608,-7.062,0.0365,0.225,0.092,90.201,189496,0.508,FALSE,1,0,4,5
42227614,0.578,0.909,-3.669,0.0628,0.0222,0.333,100.023,200576,0.541,FALSE,1,0,4,7
42227614,0.506,0.444,-4.99,0.0285,0.0538,0.123,133.873,261843,0.241,FALSE,1,0,4,6
1250353,0.574,0.891,-3.665,0.157,0.0847,0.16,100.978,183240,0.707,FALSE,0,0,4,0
8758283,0.793,0.771,-3.417,0.0959,0.0337,0.284,171.943,247308,0.835,FALSE,1,0.00000151,4,5
42227614,0.563,0.473,-11.548,0.0503,0.514,0.109,101.934,208609,0.405,FALSE,1,0.000012,4,3
42227614,0.609,0.373,-8.819,0.0263,0.849,0.0779,106.007,244237,0.13,FALSE,1,0,4,0
3198705,0.737,0.634,-4.25,0.0424,0.345,0.111,94.927,206360,0.528,TRUE,0,0,4,3
20338833,0.413,0.64,-5.811,0.0427,0.273,0.11,75.245,243992,0.149,FALSE,1,0,4,8
1099480,0.647,0.377,-6.003,0.0375,0.594,0.0768,79.936,207164,0.653,FALSE,1,0,4,6
122746,0.652,0.472,-8.084,0.0399,0.158,0.121,126.904,194890,0.24,TRUE,1,0,4,7
6852509,0.905,0.647,-5.065,0.107,0.0187,0.282,130.97,190534,0.367,TRUE,0,0,4,10
4026643,0.714,0.671,-5.119,0.362,0.289,0.325,169.732,229827,0.641,FALSE,1,0,4,5
9778632,0.789,0.711,-4.248,0.041,0.0332,0.0876,112.985,190306,0.753,FALSE,1,0,4,2
48544923,0.495,0.333,-10.109,0.0288,0.737,0.112,99.757,158324,0.37,FALSE,0,0,4,4
67208170,0.597,0.45,-6.658,0.0418,0.223,0.382,178.765,228482,0.537,FALSE,1,0,3,8
2110870,0.527,0.922,-2.666,0.0728,0.00475,0.422,95.975,181680,0.49,FALSE,0,0.000162,4,9
342930,0.676,0.823,-4.386,0.102,0.242,0.0773,160.013,190680,0.907,FALSE,1,0,4,5
301217,0.397,0.613,-5.077,0.0549,0.0396,0.192,78.4,330040,0.405,TRUE,1,0,4,6
32279979,0.739,0.756,-4.828,0.0394,0.0136,0.37,110.028,231387,0.523,TRUE,1,0,4,4
48544923,0.601,0.741,-5.569,0.0478,0.185,0.415,153.96,153190,0.441,FALSE,1,0.0000291,4,2
48544923,0.509,0.228,-8.68,0.0332,0.92,0.104,90.674,156468,0.586,FALSE,1,0,4,4
1053324,0.904,0.723,-5.224,0.26,0.0631,0.185,145.013,227478,0.835,TRUE,0,0,4,11
1560784,0.573,0.902,-7.638,0.054,0.018,0.0928,84.412,225280,0.876,FALSE,0,0.00125,4,6
10580764,0.862,0.72,-4.048,0.0379,0.487,0.0604,129.972,198707,0.965,FALSE,1,0.00000119,4,4
29067437,0.664,0.659,-4.232,0.0873,0.0625,0.0874,175.826,157320,0.797,FALSE,0,0.00024,4,10
48544923,0.677,0.633,-7.831,0.0771,0.0314,0.112,89.934,187239,0.409,FALSE,1,0,4,7
48544923,0.583,0.444,-8.601,0.0456,0.593,0.353,119.59,152796,0.167,FALSE,1,0,4,9
17792779,0.803,0.715,-3.28,0.298,0.295,0.0574,101.085,200960,0.574,FALSE,1,0.000134,4,2
29238936,0.714,0.761,-4.596,0.0427,0.139,0.241,168.022,230693,0.906,FALSE,0,0.00035,4,5
48544923,0.79,0.724,-6.972,0.0852,0.0696,0.113,101.04,159250,0.642,FALSE,1,0.00000233,4,1
203555,0.444,0.648,-4.955,0.0476,0.288,0.059,125.706,189000,0.171,FALSE,1,0,5,1
56327031,0.77,0.637,-5.53,0.345,0.103,0.171,94.966,383037,0.431,TRUE,1,0,4,1
342930,0.676,0.823,-4.386,0.102,0.242,0.0773,160.013,190680,0.907,FALSE,1,0,4,5
9778632,0.738,0.85,-3.049,0.0642,0.105,0.23,98.013,192921,0.865,FALSE,1,0,4,8
48544923,0.728,0.629,-6.629,0.0318,0.00196,0.0847,135.031,198426,0.71,FALSE,1,0.00000194,4,1
35340069,0.679,0.587,-7.015,0.276,0.141,0.137,186.003,230453,0.486,TRUE,1,0.00000635,4,7
10510156,0.659,0.701,-4.107,0.164,0.0882,0.0866,91.97,180520,0.623,FALSE,1,0,4,9
435936,0.764,0.794,-4.096,0.0589,0.663,0.34,110.013,173227,0.721,FALSE,1,0,4,8
48544923,0.759,0.584,-6.655,0.06,0.0652,0.16,127.138,186696,0.374,FALSE,1,0.00000159,4,8
48544923,0.714,0.833,-5.239,0.0259,0.00249,0.298,129.964,220920,0.663,FALSE,1,0,4,5
13697048,0.493,0.263,-12.805,0.0351,0.926,0.0879,122.792,333710,0.158,FALSE,1,0,4,0
14831925,0.763,0.621,-6.169,0.066,0.0105,0.106,82.042,211130,0.582,FALSE,0,0.00000294,4,11
13697048,0.334,0.276,-13.125,0.0643,0.877,0.113,201.025,271177,0.429,FALSE,0,0.000249,3,4
26769304,0.691,0.739,-3.09,0.229,0.422,0.11,83.897,248345,0.884,FALSE,0,0.00000395,4,5
10580764,0.813,0.526,-4.787,0.125,0.105,0.11,170.002,163320,0.608,FALSE,0,0.000661,4,4
10580764,0.824,0.457,-5.428,0.0543,0.167,0.041,87.977,187427,0.95,FALSE,1,0,4,6
713486,0.391,0.396,-8.621,0.189,0.702,0.315,99.112,131272,0.199,FALSE,0,0.405,5,1
2897862,0.878,0.713,-4.566,0.0948,0.0581,0.0822,92.028,202373,0.615,FALSE,0,0,4,5
28931149,0.787,0.641,-7.376,0.315,0.101,0.07,182.003,184134,0.437,FALSE,1,0.00534,4,8
2010879,0.616,0.741,-4.272,0.0426,0.00251,0.307,122.012,181720,0.431,TRUE,0,0,4,7
7408249,0.723,0.646,-7.973,0.102,0.0206,0.0994,110.971,168649,0.443,FALSE,0,0.352,4,5
20528724,0.716,0.512,-6.257,0.0331,0.483,0.0928,104.957,165907,0.326,FALSE,1,0,3,1
3868320,0.632,0.922,-2.173,0.0794,0.00558,0.0927,88.972,137747,0.497,TRUE,1,0.0000181,4,7
1650912,0.845,0.677,-4.798,0.136,0.269,0.108,90.013,219048,0.68,FALSE,0,0.000917,4,11
2786366,0.504,0.76,-4.246,0.0426,0.286,0.151,183.933,190218,0.64,TRUE,1,0,4,4
8671649,0.787,0.673,-4.583,0.159,0.264,0.0904,110.962,237893,0.779,TRUE,0,0.00000335,4,11
29566516,0.592,0.457,-6.081,0.0603,0.661,0.146,146.04,110886,0.225,TRUE,0,0.000331,4,9
5064200,0.64,0.74,-4.083,0.0284,0.0115,0.167,116.879,216320,0.785,TRUE,1,0.00678,4,4
35340069,0.773,0.819,-5.946,0.118,0.428,0.0679,92.987,269187,0.585,FALSE,0,0,4,0
6852509,0.48,0.602,-6.335,0.368,0.487,0.0848,179.798,213333,0.269,TRUE,0,0,4,10
419151,0.52,0.903,-5.497,0.042,0.00517,0.254,74.988,219801,0.652,FALSE,1,0,4,2
